"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
567049,"Rest","General","jaxrs-inbox","UNCONFIRMED"," ---","restful-ws-spec-2.1.html is junk","2020-09-17 00:38:40"
445739,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","""Run"" from Execution View for sub-testsuite executes all testcases in the view.","2014-10-02 04:24:07"
446404,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Numeric string literals are handled as numbers","2015-03-19 08:37:00"
448937,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","In particular order tests with launching second AUT when the first is run fail on LINUX with timeout","2014-10-27 05:51:07"
455061,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Show AUT in Execution view","2014-12-12 11:29:32"
455062,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","When rerunning a test, the AUT is not remembered","2014-12-19 05:45:34"
455068,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Close does not work in a test case","2014-12-12 11:49:18"
455072,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Allow adding a test suite to a MultiAUT configuration","2014-12-12 11:59:05"
459198,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","""Browse"" button stops working on Mac.","2015-02-05 04:40:32"
459979,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Failed to apply ""Close Modal dialogs"" - AbstarctHyperlink - RCP Mail template","2015-02-25 03:30:15"
461987,"RCPTT","Infrastructure","rcptt-inbox","UNCONFIRMED"," ---","Typos in description of command select-rows","2015-03-19 08:11:19"
463253,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Failed to debug ecl script context in group","2015-03-27 03:40:13"
463768,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Preferences/Debug/Perspectives/Perspective isn't capturing by preferences context","2015-04-02 05:30:14"
465096,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Open Declaration command doesn't work for JSP editor.","2015-04-21 06:37:07"
465175,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Generated script fails on nebula grid because of changing cell value","2015-04-22 06:36:39"
465180,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Click on the second column (after click on the first) in nebula grid is recorded as click on the first one","2015-04-22 06:48:26"
465361,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Coordinates in NatTable aren't automatically recorded","2015-08-25 05:46:44"
468146,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Provide file location in raports.html and junit","2015-05-25 03:06:56"
468718,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Up and Down keys navigation in tree doesn't work","2015-05-29 00:30:36"
468720,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","RCPTT doesn't switch to AUT while trying to save a screenshot. If you don't switch manualy it makes screenshot of itself.","2020-09-17 07:23:33"
470483,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","get-item path should be escaped if cell text contains square brackets","2015-06-18 08:36:25"
472941,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Allow setting single test with RCPTT maven plugin","2015-07-17 08:28:07"
474808,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Using wrong ECL procedure","2015-08-12 10:11:25"
476012,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Generated pom.xml contains wrong value of the element pluginRepository.","2015-08-27 04:38:42"
476957,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Heap of AUT fills up during suite execution because of memory leak in ReportService","2015-09-09 07:49:33"
477261,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Need option to automatically exit AUT after test suite completes","2015-09-12 09:10:19"
477438,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","No user feedback about errors in AUT when creating a New Application Under Test","2015-09-29 07:54:02"
477537,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","The plainText property does not contain any values","2015-09-16 05:07:39"
478519,"RCPTT","Infrastructure","rcptt-inbox","UNCONFIRMED"," ---"," -Xmx and MaxPermSize are listed twice as AUT VM arguments","2017-07-24 13:59:04"
479141,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","select XXX -column ""Value"" doesn't work on nebula-grid","2015-10-06 08:51:01"
479259,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Recording GEF interaction fails when the AUT is run from source.","2018-03-01 08:59:08"
483438,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Cannot replay recorded 'TableCombo'","2022-06-14 15:02:19"
483926,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","""Format source code"" leads to syntax errors","2018-09-13 07:18:31"
483929,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Remove Save-Time from metadata","2020-09-16 15:19:39"
485339,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Action takes 10s in RCPTT tests compared to <50ms in runtime due to  org.eclipse.ui.IEditorSite.registerContextMenu","2017-04-28 06:12:29"
486787,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Not able to launch or Run the eclipse-plugin-application","2016-07-05 08:08:31"
487292,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","Allow test runner to run against sources","2016-02-05 00:25:12"
491793,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","mouse-press does not select GEF element outside viewport","2017-01-23 10:25:35"
493323,"RCPTT","IDE","rcptt-inbox","UNCONFIRMED"," ---","Test scripts are unreadable using eclipse's Dark Theme.","2018-06-18 08:59:54"
494219,"RCPTT","Runtime","rcptt-inbox","UNCONFIRMED"," ---","java.lang.NullPointerException thrown when maximising workbench Window","2016-05-21 04:04:38"
494716,"RCPTT","ECL","rcptt-inbox","UNCONFIRMED"," ---","Recur does not always jump back","2016-05-27 04:05:41"
