"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
556111,"Kitalpha","CTK","kitalpha-inbox","UNCONFIRMED"," ---","Scrunity improvements","2016-11-09 04:44:45"
461555,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Enhancement with modems","2016-01-06 16:51:06"
463915,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Data Service will not connect for other locale than an english one","2016-04-13 06:34:19"
474906,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","iwScantool.java sets invalid values on WifiAccessPoints strength property","2016-01-06 16:55:06"
477275,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","a detailed exception should be thrown whenever a component is 'unresolved'","2016-01-06 17:29:19"
480434,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Multiple bluetooth le devices connection problem","2016-01-06 16:58:46"
480484,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Concurrency problem in deployment agent service ?","2016-01-06 17:27:32"
480606,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","getEthernetDriver exception in Kura no network version","2016-01-06 17:04:22"
486459,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Hardcoded timeout in BluetoothLE calls to gatttool","2016-01-25 05:35:38"
488158,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","org.eclipse.kura.example.ble.tisensortag sample  not working","2016-02-22 17:28:59"
519283,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","Kura plugin(DP) remote installation is not working on actual device (Raspberry Pi-2)","2017-07-06 04:39:42"
529220,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","!MESSAGE Could not bind a reference of component","2018-01-02 02:02:22"
534805,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---",,"2018-05-17 06:40:59"
537848,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","getting error while setting up eclipse kura environment","2018-08-10 05:06:33"
543879,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","unvalid user name and passward accepted","2019-01-28 01:56:46"
549561,"Kura","Core","kura.core-inbox","UNCONFIRMED"," ---","site engineer core network ericsson","2019-07-25 08:11:05"
212141,"JWT (Archived)","Metamodel","jwt.metamodel-inbox","NEW"," ---","Restructure Applications","2010-06-30 07:29:23"
556200,"Kitalpha","CTK","kitalpha-inbox","NEW"," ---","[Accuracy] Loading constraints at starting of kitalpha throws ConccurrentModificationException","2019-10-24 05:39:18"
