"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
486198,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Renaming of elements","2016-01-20 15:03:12"
513680,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Type export should have a 4th button in order to cancel the export","2020-05-29 10:49:31"
514104,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Window ""Watches"". Let's make it more convenient to use.","2017-03-23 04:55:46"
516985,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Bootfile Importer","2017-05-19 10:02:16"
520464,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","forte_printer needs tester","2020-06-04 11:03:44"
520796,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Improve 4diac deployment console readability","2017-08-10 02:22:29"
532347,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Switch between input and output by drag&drop in Adapter/CFB/BFB/SIFB interface editor","2019-01-29 16:41:48"
539344,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Tutorial are partly outdated","2019-05-15 10:00:18"
545922,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","Add module for Modbus TCP communication","2019-03-29 08:03:38"
546290,"4DIAC","Web Page","4diac-inbox","UNCONFIRMED"," ---","Unclear description in tutorial Step 4 for local FORTE tester","2019-04-10 11:38:59"
546916,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Repeat shortcut","2019-05-02 09:08:22"
547884,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Improvment of the dynamic type loader","2023-03-30 15:55:31"
548767,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","[DTL] Testing Boot File Loader","2019-08-07 06:50:28"
549100,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","[DTL] Support StructuredText.CallImpl in Code Generator","2023-09-06 16:08:04"
551140,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Externalize all strings in java files","2020-08-26 08:31:36"
553521,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","OPC UA Events","2020-04-29 08:52:19"
558471,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Problem with drag and drop of interface elements","2019-12-20 06:14:57"
563556,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","Unknown source of reading pin failed error","2020-06-12 07:24:52"
565425,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","SubApp Flatterning leave a unattended open connection if SubApp Input and Output is directly connected to each other","2020-07-22 08:21:17"
565988,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Adding Spider Chart BFB Measures","2020-09-14 14:13:42"
566151,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","MQTT Publish with Retain Flag SET","2020-08-18 05:19:21"
566721,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Tutorials need to be updated for release","2021-09-01 08:36:41"
567040,"4DIAC","4DIAC-LIB","4diac-inbox","UNCONFIRMED"," ---","EV3 pwm and enable resulting in running stalled tacho motor","2020-09-16 11:29:07"
568094,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Ctrl + click creation feature harmonization and improvement","2020-10-22 05:53:43"
569266,"4DIAC","FORTE","4diac-inbox","UNCONFIRMED"," ---","Forte CMake error for BachmannM1 architecture","2020-12-07 13:47:12"
569889,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Add tests for LUA exporter","2021-01-05 08:11:49"
570408,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Error after dragging a FB from system explorer in a typed subapp editor","2021-01-16 04:45:59"
570579,"4DIAC","4DIAC-IDE","4diac-inbox","UNCONFIRMED"," ---","Properties sheet for VirtualIO element","2021-01-22 11:52:53"
